[info] meta: /home/sun0115/nanochat-learn/notes/sft_d24_r32_adamw_partial_fr20_mixv1_2026-03-29_0518_meta.env
[info] base: d24_asp48_track step=820230
[plan] partial full-tune control with paged_adamw8bit, freeze_layers=20, preset=reasoning_focus_v1, OOM ladder: s1024_gc:1024:8192,s768_gc:768:7680,s640_gc:640:7680,s512_gc:512:8192,s384_gc:384:7680
[start] run=d24_r32_adamw_partial_fr20_mixv1_2026-03-29_0518_s1024_gc output=d24_r32_adamw_partial_fr20_mixv1_2026-03-29_0518_s1024_gc max_seq_len=1024 total_batch_size=8192
[log] /home/sun0115/nanochat-learn/notes/sft_d24_r32_adamw_partial_fr20_mixv1_2026-03-29_0518_s1024_gc.log
2026-03-29 05:18:30,727 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/sun0115/.netrc.
wandb: Currently logged in as: sunshines (sunshines-gmail-com) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run vc1xkb0u
wandb: Tracking run with wandb version 0.24.2
wandb: Run data is saved locally in /home/sun0115/nanochat-learn/nanochat/wandb/run-20260329_051831-vc1xkb0u
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run d24_r32_adamw_partial_fr20_mixv1_2026-03-29_0518_s1024_gc
wandb: ⭐️ View project at https://wandb.ai/sunshines-gmail-com/nanochat-sft
wandb: 🚀 View run at https://wandb.ai/sunshines-gmail-com/nanochat-sft/runs/vc1xkb0u
2026-03-29 05:18:32,285 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Loading model from /home/sun0115/.cache/nanochat/base_checkpoints/d24_asp48_track with step 820230
2026-03-29 05:18:33,936 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Building model with config: {'sequence_len': 2048, 'vocab_size': 32768, 'n_layer': 24, 'n_head': 9, 'n_kv_head': 9, 'n_embd': 1152, 'window_pattern': 'L'}
Gradient checkpointing enabled (activation recomputation in backward)
TORCH_COMPILE_DISABLE=1, skipping torch.compile
Froze first 20 of 24 transformer layers
Froze token and value embeddings
Froze residual scaling parameters
Trainable params after freezing/adaptation: 101,450,304 / 910,691,760 (11.14%)
Tokens / micro-batch / rank: 1 x 1024 = 1,024
Tokens / micro-batch: 1,024
Total batch size 8,192 => gradient accumulation steps: 8
Scaling the LR for the AdamW parameters ∝1/√(1152/768) = 0.816497
Using AdamW-only mode for fine-tuning (no Muon)
Using paged_adamw8bit for trainable params
Using dataset preset: reasoning_focus_v1
Train dataset conversations: 199,892
Val dataset conversations: 29,849
Step 00000 | Validation bpb: 0.7503
step 00001 (0.33%) | loss: 1.454233 | lrm: 0.02 | dt: 655.52ms | tok/sec: 12,496 | mfu: 4.04 | epoch: 1 | total time: 0.00m
step 00002 (0.67%) | loss: 1.717867 | lrm: 0.03 | dt: 456.80ms | tok/sec: 17,933 | mfu: 5.80 | epoch: 1 | total time: 0.00m
step 00003 (1.00%) | loss: 1.674887 | lrm: 0.05 | dt: 474.34ms | tok/sec: 17,270 | mfu: 5.59 | epoch: 1 | total time: 0.00m
step 00004 (1.33%) | loss: 1.872864 | lrm: 0.07 | dt: 419.10ms | tok/sec: 19,546 | mfu: 6.32 | epoch: 1 | total time: 0.00m
step 00005 (1.67%) | loss: 1.913788 | lrm: 0.08 | dt: 472.80ms | tok/sec: 17,326 | mfu: 5.60 | epoch: 1 | total time: 0.00m
step 00006 (2.00%) | loss: 1.962661 | lrm: 0.10 | dt: 472.82ms | tok/sec: 17,325 | mfu: 5.60 | epoch: 1 | total time: 0.00m
step 00007 (2.33%) | loss: 2.184304 | lrm: 0.12 | dt: 469.56ms | tok/sec: 17,446 | mfu: 5.64 | epoch: 1 | total time: 0.00m
step 00008 (2.67%) | loss: 2.240229 | lrm: 0.13 | dt: 466.55ms | tok/sec: 17,558 | mfu: 5.68 | epoch: 1 | total time: 0.00m
step 00009 (3.00%) | loss: 2.302334 | lrm: 0.15 | dt: 481.50ms | tok/sec: 17,013 | mfu: 5.50 | epoch: 1 | total time: 0.00m
step 00010 (3.33%) | loss: 2.275137 | lrm: 0.17 | dt: 453.60ms | tok/sec: 18,059 | mfu: 5.84 | epoch: 1 | total time: 0.00m
step 00011 (3.67%) | loss: 2.260555 | lrm: 0.18 | dt: 474.59ms | tok/sec: 17,261 | mfu: 5.58 | epoch: 1 | total time: 0.01m
step 00012 (4.00%) | loss: 2.156808 | lrm: 0.20 | dt: 458.28ms | tok/sec: 17,875 | mfu: 5.78 | epoch: 1 | total time: 0.02m
step 00013 (4.33%) | loss: 2.270260 | lrm: 0.22 | dt: 473.28ms | tok/sec: 17,308 | mfu: 5.60 | epoch: 1 | total time: 0.02m
step 00014 (4.67%) | loss: 2.251244 | lrm: 0.23 | dt: 467.56ms | tok/sec: 17,520 | mfu: 5.67 | epoch: 1 | total time: 0.03m
step 00015 (5.00%) | loss: 2.524829 | lrm: 0.25 | dt: 484.35ms | tok/sec: 16,913 | mfu: 5.47 | epoch: 1 | total time: 0.04m
step 00016 (5.33%) | loss: 2.749976 | lrm: 0.27 | dt: 486.38ms | tok/sec: 16,842 | mfu: 5.45 | epoch: 1 | total time: 0.05m
step 00017 (5.67%) | loss: 2.710676 | lrm: 0.28 | dt: 478.99ms | tok/sec: 17,102 | mfu: 5.53 | epoch: 1 | total time: 0.06m
step 00018 (6.00%) | loss: 2.903313 | lrm: 0.30 | dt: 476.43ms | tok/sec: 17,194 | mfu: 5.56 | epoch: 1 | total time: 0.06m
