2026-02-08 17:31:23,551 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
wandb: Currently logged in as: sunshines (sunshines-gmail-com) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: creating run
wandb: Tracking run with wandb version 0.21.3
wandb: Run data is saved locally in /home/sun0115/nanochat-learn/nanochat/wandb/run-20260208_173123-map1htc1
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run sft_gsm8k_boost
wandb: ⭐️ View project at https://wandb.ai/sunshines-gmail-com/nanochat-sft
wandb: 🚀 View run at https://wandb.ai/sunshines-gmail-com/nanochat-sft/runs/map1htc1
2026-02-08 17:31:24,812 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Loading model from /home/sun0115/.cache/nanochat/base_checkpoints/d18 with step 500
2026-02-08 17:31:25,925 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Building model with config: {'sequence_len': 512, 'vocab_size': 32768, 'n_layer': 18, 'n_head': 18, 'n_kv_head': 18, 'n_embd': 1152, 'window_pattern': 'L'}
Using the latest cached version of the dataset since HuggingFaceTB/smol-smoltalk couldn't be found on the Hugging Face Hub (offline mode is enabled).
2026-02-08 17:31:26,719 - datasets.load - [33m[1mWARNING[0m - Using the latest cached version of the dataset since HuggingFaceTB/smol-smoltalk couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'default' at /home/sun0115/.cache/huggingface/datasets/HuggingFaceTB___smol-smoltalk/default/0.0.0/f73fe857d519ff6ac5af2ea67c4d3834da7b8bcc (last modified on Wed Feb  4 12:49:16 2026).
2026-02-08 17:31:26,719 - datasets.packaged_modules.cache.cache - [33m[1mWARNING[0m - Found the latest cached dataset configuration 'default' at /home/sun0115/.cache/huggingface/datasets/HuggingFaceTB___smol-smoltalk/default/0.0.0/f73fe857d519ff6ac5af2ea67c4d3834da7b8bcc (last modified on Wed Feb  4 12:49:16 2026).
Using the latest cached version of the dataset since cais/mmlu couldn't be found on the Hugging Face Hub (offline mode is enabled).
2026-02-08 17:31:26,803 - datasets.load - [33m[1mWARNING[0m - Using the latest cached version of the dataset since cais/mmlu couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'auxiliary_train' at /home/sun0115/.cache/huggingface/datasets/cais___mmlu/auxiliary_train/0.0.0/c30699e8356da336a370243923dbaf21066bb9fe (last modified on Wed Feb  4 15:26:14 2026).
2026-02-08 17:31:26,804 - datasets.packaged_modules.cache.cache - [33m[1mWARNING[0m - Found the latest cached dataset configuration 'auxiliary_train' at /home/sun0115/.cache/huggingface/datasets/cais___mmlu/auxiliary_train/0.0.0/c30699e8356da336a370243923dbaf21066bb9fe (last modified on Wed Feb  4 15:26:14 2026).
Using the latest cached version of the dataset since openai/gsm8k couldn't be found on the Hugging Face Hub (offline mode is enabled).
2026-02-08 17:31:26,818 - datasets.load - [33m[1mWARNING[0m - Using the latest cached version of the dataset since openai/gsm8k couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'main' at /home/sun0115/.cache/huggingface/datasets/openai___gsm8k/main/0.0.0/cc7b047b6e5bb11b4f1af84efc572db110a51b3c (last modified on Wed Feb  4 12:49:20 2026).
2026-02-08 17:31:26,819 - datasets.packaged_modules.cache.cache - [33m[1mWARNING[0m - Found the latest cached dataset configuration 'main' at /home/sun0115/.cache/huggingface/datasets/openai___gsm8k/main/0.0.0/cc7b047b6e5bb11b4f1af84efc572db110a51b3c (last modified on Wed Feb  4 12:49:20 2026).
Using the latest cached version of the dataset since openai/gsm8k couldn't be found on the Hugging Face Hub (offline mode is enabled).
2026-02-08 17:31:26,822 - datasets.load - [33m[1mWARNING[0m - Using the latest cached version of the dataset since openai/gsm8k couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'main' at /home/sun0115/.cache/huggingface/datasets/openai___gsm8k/main/0.0.0/cc7b047b6e5bb11b4f1af84efc572db110a51b3c (last modified on Wed Feb  4 12:49:20 2026).
2026-02-08 17:31:26,823 - datasets.packaged_modules.cache.cache - [33m[1mWARNING[0m - Found the latest cached dataset configuration 'main' at /home/sun0115/.cache/huggingface/datasets/openai___gsm8k/main/0.0.0/cc7b047b6e5bb11b4f1af84efc572db110a51b3c (last modified on Wed Feb  4 12:49:20 2026).
Using the latest cached version of the dataset since openai/gsm8k couldn't be found on the Hugging Face Hub (offline mode is enabled).
2026-02-08 17:31:26,826 - datasets.load - [33m[1mWARNING[0m - Using the latest cached version of the dataset since openai/gsm8k couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'main' at /home/sun0115/.cache/huggingface/datasets/openai___gsm8k/main/0.0.0/cc7b047b6e5bb11b4f1af84efc572db110a51b3c (last modified on Wed Feb  4 12:49:20 2026).
2026-02-08 17:31:26,826 - datasets.packaged_modules.cache.cache - [33m[1mWARNING[0m - Found the latest cached dataset configuration 'main' at /home/sun0115/.cache/huggingface/datasets/openai___gsm8k/main/0.0.0/cc7b047b6e5bb11b4f1af84efc572db110a51b3c (last modified on Wed Feb  4 12:49:20 2026).
Using the latest cached version of the dataset since openai/gsm8k couldn't be found on the Hugging Face Hub (offline mode is enabled).
2026-02-08 17:31:26,829 - datasets.load - [33m[1mWARNING[0m - Using the latest cached version of the dataset since openai/gsm8k couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'main' at /home/sun0115/.cache/huggingface/datasets/openai___gsm8k/main/0.0.0/cc7b047b6e5bb11b4f1af84efc572db110a51b3c (last modified on Wed Feb  4 12:49:20 2026).
2026-02-08 17:31:26,829 - datasets.packaged_modules.cache.cache - [33m[1mWARNING[0m - Found the latest cached dataset configuration 'main' at /home/sun0115/.cache/huggingface/datasets/openai___gsm8k/main/0.0.0/cc7b047b6e5bb11b4f1af84efc572db110a51b3c (last modified on Wed Feb  4 12:49:20 2026).
Using the latest cached version of the dataset since openai/gsm8k couldn't be found on the Hugging Face Hub (offline mode is enabled).
2026-02-08 17:31:26,832 - datasets.load - [33m[1mWARNING[0m - Using the latest cached version of the dataset since openai/gsm8k couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'main' at /home/sun0115/.cache/huggingface/datasets/openai___gsm8k/main/0.0.0/cc7b047b6e5bb11b4f1af84efc572db110a51b3c (last modified on Wed Feb  4 12:49:20 2026).
2026-02-08 17:31:26,833 - datasets.packaged_modules.cache.cache - [33m[1mWARNING[0m - Found the latest cached dataset configuration 'main' at /home/sun0115/.cache/huggingface/datasets/openai___gsm8k/main/0.0.0/cc7b047b6e5bb11b4f1af84efc572db110a51b3c (last modified on Wed Feb  4 12:49:20 2026).
Using the latest cached version of the dataset since openai/gsm8k couldn't be found on the Hugging Face Hub (offline mode is enabled).
2026-02-08 17:31:26,835 - datasets.load - [33m[1mWARNING[0m - Using the latest cached version of the dataset since openai/gsm8k couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'main' at /home/sun0115/.cache/huggingface/datasets/openai___gsm8k/main/0.0.0/cc7b047b6e5bb11b4f1af84efc572db110a51b3c (last modified on Wed Feb  4 12:49:20 2026).
2026-02-08 17:31:26,836 - datasets.packaged_modules.cache.cache - [33m[1mWARNING[0m - Found the latest cached dataset configuration 'main' at /home/sun0115/.cache/huggingface/datasets/openai___gsm8k/main/0.0.0/cc7b047b6e5bb11b4f1af84efc572db110a51b3c (last modified on Wed Feb  4 12:49:20 2026).
Using the latest cached version of the dataset since HuggingFaceTB/smol-smoltalk couldn't be found on the Hugging Face Hub (offline mode is enabled).
2026-02-08 17:31:27,350 - datasets.load - [33m[1mWARNING[0m - Using the latest cached version of the dataset since HuggingFaceTB/smol-smoltalk couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'default' at /home/sun0115/.cache/huggingface/datasets/HuggingFaceTB___smol-smoltalk/default/0.0.0/f73fe857d519ff6ac5af2ea67c4d3834da7b8bcc (last modified on Wed Feb  4 12:49:16 2026).
2026-02-08 17:31:27,352 - datasets.packaged_modules.cache.cache - [33m[1mWARNING[0m - Found the latest cached dataset configuration 'default' at /home/sun0115/.cache/huggingface/datasets/HuggingFaceTB___smol-smoltalk/default/0.0.0/f73fe857d519ff6ac5af2ea67c4d3834da7b8bcc (last modified on Wed Feb  4 12:49:16 2026).
Using the latest cached version of the dataset since cais/mmlu couldn't be found on the Hugging Face Hub (offline mode is enabled).
2026-02-08 17:31:27,356 - datasets.load - [33m[1mWARNING[0m - Using the latest cached version of the dataset since cais/mmlu couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'all' at /home/sun0115/.cache/huggingface/datasets/cais___mmlu/all/0.0.0/c30699e8356da336a370243923dbaf21066bb9fe (last modified on Wed Feb  4 12:49:19 2026).
2026-02-08 17:31:27,357 - datasets.packaged_modules.cache.cache - [33m[1mWARNING[0m - Found the latest cached dataset configuration 'all' at /home/sun0115/.cache/huggingface/datasets/cais___mmlu/all/0.0.0/c30699e8356da336a370243923dbaf21066bb9fe (last modified on Wed Feb  4 12:49:19 2026).
Using the latest cached version of the dataset since openai/gsm8k couldn't be found on the Hugging Face Hub (offline mode is enabled).
2026-02-08 17:31:27,360 - datasets.load - [33m[1mWARNING[0m - Using the latest cached version of the dataset since openai/gsm8k couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'main' at /home/sun0115/.cache/huggingface/datasets/openai___gsm8k/main/0.0.0/cc7b047b6e5bb11b4f1af84efc572db110a51b3c (last modified on Wed Feb  4 12:49:20 2026).
2026-02-08 17:31:27,361 - datasets.packaged_modules.cache.cache - [33m[1mWARNING[0m - Found the latest cached dataset configuration 'main' at /home/sun0115/.cache/huggingface/datasets/openai___gsm8k/main/0.0.0/cc7b047b6e5bb11b4f1af84efc572db110a51b3c (last modified on Wed Feb  4 12:49:20 2026).
2026-02-08 17:31:43,907 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Saved model parameters to: /home/sun0115/.cache/nanochat/chatsft_checkpoints/d18/best/model_000000.pt
2026-02-08 17:31:43,908 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Saved metadata to: /home/sun0115/.cache/nanochat/chatsft_checkpoints/d18/best/meta_000000.json
Autodetected device type: cuda
Tokens / micro-batch / rank: 4 x 2048 = 8,192
Tokens / micro-batch: 8,192
Total batch size 8,192 => gradient accumulation steps: 1
Scaling the LR for the AdamW parameters ∝1/√(1152/768) = 0.816497
Using AdamW-only mode for fine-tuning (no Muon)
Step 00000 | Validation bpb: 1.6344
Saved best checkpoint at step 0 (val_bpb=1.6344)
Rotated old best checkpoint: step 000000
step 00001 (0.20%) | loss: 2.991859 | lrm: 0.02 | dt: 5458.19ms | tok/sec: 1,500 | mfu: 0.31 | epoch: 1 | total time: 0.00m
step 00002 (0.40%) | loss: 4.601193 | lrm: 0.04 | dt: 21297.92ms | tok/sec: 384 | mfu: 0.08 | epoch: 1 | total time: 0.00m
step 00003 (0.60%) | loss: 8.859994 | lrm: 0.06 | dt: 29168.45ms | tok/sec: 280 | mfu: 0.06 | epoch: 1 | total time: 0.00m
step 00004 (0.80%) | loss: 9.686876 | lrm: 0.08 | dt: 28367.31ms | tok/sec: 288 | mfu: 0.06 | epoch: 1 | total time: 0.00m
step 00005 (1.00%) | loss: 9.387590 | lrm: 0.10 | dt: 29036.22ms | tok/sec: 282 | mfu: 0.06 | epoch: 1 | total time: 0.00m
step 00006 (1.20%) | loss: 9.537709 | lrm: 0.12 | dt: 29180.29ms | tok/sec: 280 | mfu: 0.06 | epoch: 1 | total time: 0.00m
step 00007 (1.40%) | loss: 9.503911 | lrm: 0.14 | dt: 29324.62ms | tok/sec: 279 | mfu: 0.06 | epoch: 1 | total time: 0.00m
step 00008 (1.60%) | loss: 9.457256 | lrm: 0.16 | dt: 29688.42ms | tok/sec: 275 | mfu: 0.06 | epoch: 1 | total time: 0.00m
step 00009 (1.80%) | loss: 9.211802 | lrm: 0.18 | dt: 29645.56ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 0.00m
step 00010 (2.00%) | loss: 9.093864 | lrm: 0.20 | dt: 29706.95ms | tok/sec: 275 | mfu: 0.06 | epoch: 1 | total time: 0.00m
step 00011 (2.20%) | loss: 8.954287 | lrm: 0.22 | dt: 29805.60ms | tok/sec: 274 | mfu: 0.06 | epoch: 1 | total time: 0.50m
step 00012 (2.40%) | loss: 8.796914 | lrm: 0.24 | dt: 29742.54ms | tok/sec: 275 | mfu: 0.06 | epoch: 1 | total time: 0.99m
step 00013 (2.60%) | loss: 8.650694 | lrm: 0.26 | dt: 29655.32ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 1.49m
step 00014 (2.80%) | loss: 8.511646 | lrm: 0.28 | dt: 29042.31ms | tok/sec: 282 | mfu: 0.06 | epoch: 1 | total time: 1.97m
step 00015 (3.00%) | loss: 8.353148 | lrm: 0.30 | dt: 29691.69ms | tok/sec: 275 | mfu: 0.06 | epoch: 1 | total time: 2.47m
step 00016 (3.20%) | loss: 8.213698 | lrm: 0.32 | dt: 29634.15ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 2.96m
step 00017 (3.40%) | loss: 8.093798 | lrm: 0.34 | dt: 29699.94ms | tok/sec: 275 | mfu: 0.06 | epoch: 1 | total time: 3.45m
step 00018 (3.60%) | loss: 7.964013 | lrm: 0.36 | dt: 29660.05ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 3.95m
step 00019 (3.80%) | loss: 7.922285 | lrm: 0.38 | dt: 29631.64ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 4.44m
step 00020 (4.00%) | loss: 7.824089 | lrm: 0.40 | dt: 29657.60ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 4.94m
step 00021 (4.20%) | loss: 7.876021 | lrm: 0.42 | dt: 29707.82ms | tok/sec: 275 | mfu: 0.06 | epoch: 1 | total time: 5.43m
step 00022 (4.40%) | loss: 7.836881 | lrm: 0.44 | dt: 29560.30ms | tok/sec: 277 | mfu: 0.06 | epoch: 1 | total time: 5.92m
step 00023 (4.60%) | loss: 7.756146 | lrm: 0.46 | dt: 29470.20ms | tok/sec: 277 | mfu: 0.06 | epoch: 1 | total time: 6.42m
step 00024 (4.80%) | loss: 7.694011 | lrm: 0.48 | dt: 28867.55ms | tok/sec: 283 | mfu: 0.06 | epoch: 1 | total time: 6.90m
step 00025 (5.00%) | loss: 7.649431 | lrm: 0.50 | dt: 29582.67ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 7.39m
step 00026 (5.20%) | loss: 7.588179 | lrm: 0.52 | dt: 29775.93ms | tok/sec: 275 | mfu: 0.06 | epoch: 1 | total time: 7.89m
step 00027 (5.40%) | loss: 7.542453 | lrm: 0.54 | dt: 29667.53ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 8.38m
step 00028 (5.60%) | loss: 7.472636 | lrm: 0.56 | dt: 29668.66ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 8.88m
step 00029 (5.80%) | loss: 7.404105 | lrm: 0.58 | dt: 29649.68ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 9.37m
step 00030 (6.00%) | loss: 7.326118 | lrm: 0.60 | dt: 29618.58ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 9.86m
step 00031 (6.20%) | loss: 7.273071 | lrm: 0.62 | dt: 29671.80ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 10.36m
step 00032 (6.40%) | loss: 7.210860 | lrm: 0.64 | dt: 29645.18ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 10.85m
step 00033 (6.60%) | loss: 7.188935 | lrm: 0.66 | dt: 29640.66ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 11.35m
step 00034 (6.80%) | loss: 7.137840 | lrm: 0.68 | dt: 29015.78ms | tok/sec: 282 | mfu: 0.06 | epoch: 1 | total time: 11.83m
step 00035 (7.00%) | loss: 7.078765 | lrm: 0.70 | dt: 29613.41ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 12.32m
step 00036 (7.20%) | loss: 7.029370 | lrm: 0.72 | dt: 29586.60ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 12.82m
step 00037 (7.40%) | loss: 6.970905 | lrm: 0.74 | dt: 29597.10ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 13.31m
step 00038 (7.60%) | loss: 6.962894 | lrm: 0.76 | dt: 29621.16ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 13.80m
step 00039 (7.80%) | loss: 6.925268 | lrm: 0.78 | dt: 29609.73ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 14.30m
step 00040 (8.00%) | loss: 6.907252 | lrm: 0.80 | dt: 29596.98ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 14.79m
step 00041 (8.20%) | loss: 6.901048 | lrm: 0.82 | dt: 29588.75ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 15.28m
step 00042 (8.40%) | loss: 6.870948 | lrm: 0.84 | dt: 29601.39ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 15.78m
step 00043 (8.60%) | loss: 6.826118 | lrm: 0.86 | dt: 28907.09ms | tok/sec: 283 | mfu: 0.06 | epoch: 1 | total time: 16.26m
step 00044 (8.80%) | loss: 6.799413 | lrm: 0.88 | dt: 29663.53ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 16.75m
step 00045 (9.00%) | loss: 6.806643 | lrm: 0.90 | dt: 29624.55ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 17.25m
step 00046 (9.20%) | loss: 6.780227 | lrm: 0.92 | dt: 29653.55ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 17.74m
step 00047 (9.40%) | loss: 6.803338 | lrm: 0.94 | dt: 29666.07ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 18.23m
step 00048 (9.60%) | loss: 6.831761 | lrm: 0.96 | dt: 29622.50ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 18.73m
step 00049 (9.80%) | loss: 6.814035 | lrm: 0.98 | dt: 29587.32ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 19.22m
step 00050 (10.00%) | loss: 6.809167 | lrm: 1.00 | dt: 29671.48ms | tok/sec: 276 | mfu: 0.06 | epoch: 1 | total time: 19.72m
Step 00050 | Validation bpb: 2.1885
step 00051 (10.20%) | loss: 6.795607 | lrm: 1.00 | dt: 28991.72ms | tok/sec: 282 | mfu: 0.06 | epoch: 1 | total time: 20.20m
step 00052 (10.40%) | loss: 6.789567 | lrm: 1.00 | dt: 28966.59ms | tok/sec: 282 | mfu: 0.06 | epoch: 1 | total time: 20.68m
step 00053 (10.60%) | loss: 6.793245 | lrm: 1.00 | dt: 28294.79ms | tok/sec: 289 | mfu: 0.06 | epoch: 1 | total time: 21.15m
step 00054 (10.80%) | loss: 6.792447 | lrm: 1.00 | dt: 28972.31ms | tok/sec: 282 | mfu: 0.06 | epoch: 1 | total time: 21.64m
step 00055 (11.00%) | loss: 6.785099 | lrm: 1.00 | dt: 28931.65ms | tok/sec: 283 | mfu: 0.06 | epoch: 1 | total time: 22.12m
step 00056 (11.20%) | loss: 6.762436 | lrm: 1.00 | dt: 29014.32ms | tok/sec: 282 | mfu: 0.06 | epoch: 1 | total time: 22.60m
step 00057 (11.40%) | loss: 6.693283 | lrm: 1.00 | dt: 28956.19ms | tok/sec: 282 | mfu: 0.06 | epoch: 1 | total time: 23.09m
step 00058 (11.60%) | loss: 6.675384 | lrm: 1.00 | dt: 29050.48ms | tok/sec: 281 | mfu: 0.06 | epoch: 1 | total time: 23.57m
step 00059 (11.80%) | loss: 6.691142 | lrm: 1.00 | dt: 28965.63ms | tok/sec: 282 | mfu: 0.06 | epoch: 1 | total time: 24.05m
step 00060 (12.00%) | loss: 6.667056 | lrm: 1.00 | dt: 29023.02ms | tok/sec: 282 | mfu: 0.06 | epoch: 1 | total time: 24.54m
step 00061 (12.20%) | loss: 6.660914 | lrm: 1.00 | dt: 28293.14ms | tok/sec: 289 | mfu: 0.06 | epoch: 1 | total time: 25.01m
step 00062 (12.40%) | loss: 6.605964 | lrm: 1.00 | dt: 28968.10ms | tok/sec: 282 | mfu: 0.06 | epoch: 1 | total time: 25.49m
step 00063 (12.60%) | loss: 6.542855 | lrm: 1.00 | dt: 29017.34ms | tok/sec: 282 | mfu: 0.06 | epoch: 1 | total time: 25.97m
step 00064 (12.80%) | loss: 6.515786 | lrm: 1.00 | dt: 29077.73ms | tok/sec: 281 | mfu: 0.06 | epoch: 1 | total time: 26.46m
step 00065 (13.00%) | loss: 6.479859 | lrm: 1.00 | dt: 28971.00ms | tok/sec: 282 | mfu: 0.06 | epoch: 1 | total time: 26.94m
step 00066 (13.20%) | loss: 6.485447 | lrm: 1.00 | dt: 28932.84ms | tok/sec: 283 | mfu: 0.06 | epoch: 1 | total time: 27.42m
step 00067 (13.40%) | loss: 6.428848 | lrm: 1.00 | dt: 28863.23ms | tok/sec: 283 | mfu: 0.06 | epoch: 1 | total time: 27.90m
step 00068 (13.60%) | loss: 6.424520 | lrm: 1.00 | dt: 28884.60ms | tok/sec: 283 | mfu: 0.06 | epoch: 1 | total time: 28.39m
step 00069 (13.80%) | loss: 6.416786 | lrm: 1.00 | dt: 28249.79ms | tok/sec: 289 | mfu: 0.06 | epoch: 1 | total time: 28.86m
